日期,城市,质量等级,AQI,PM2.5,PM10,NO2,SO2,CO,O3,年份,月份,季节,星期几,是否周末,AQI_lag1,PM2.5_roll7_mean
2014-10-28,兰州市,优,41,21,45.0,34.0,11,1.06,35,2014,10,秋季,2,0,68.0,55.0
2014-10-29,兰州市,良,70,46,85.0,36.0,18,1.49,37,2014,10,秋季,3,0,41.0,53.142857142857146
2014-10-30,兰州市,优,43,25,41.0,32.0,13,0.96,35,2014,10,秋季,4,0,70.0,46.57142857142857
2014-10-31,兰州市,优,39,22,37.0,31.0,11,0.87,41,2014,10,秋季,5,0,43.0,39.71428571428572
2014-11-01,兰州市,优,46,26,46.0,34.0,11,0.72,52,2014,11,秋季,6,1,39.0,35.57142857142857
2014-11-02,兰州市,良,86,58,115.0,66.0,22,1.64,30,2014,11,秋季,7,1,46.0,34.857142857142854
2014-11-03,兰州市,轻度污染,129,91,166.0,90.5,33,2.33,41,2014,11,秋季,1,0,86.0,41.285714285714285
2014-11-04,兰州市,轻度污染,106,79,129.0,83.0,31,2.5,13,2014,11,秋季,2,0,129.0,49.57142857142857
2014-11-05,兰州市,轻度污染,111,83,135.0,83.0,36,2.75,21,2014,11,秋季,3,0,106.0,54.85714285714285
2014-11-06,兰州市,轻度污染,122,91,150.0,76.0,32,2.76,7,2014,11,秋季,4,0,111.0,64.28571428571429
2014-11-07,兰州市,轻度污染,101,75,122.0,67.0,33,2.09,21,2014,11,秋季,5,0,122.0,71.85714285714286
2014-11-08,兰州市,轻度污染,104,77,119.0,68.0,27,2.26,10,2014,11,秋季,6,1,101.0,79.14285714285714
2014-11-09,兰州市,良,65,44,70.0,45.0,20,1.32,16,2014,11,秋季,7,1,104.0,77.14285714285714
2014-11-10,兰州市,良,79,41,106.0,28.0,16,0.8,43,2014,11,秋季,1,0,65.0,70.0
2014-11-11,兰州市,良,81,44,110.0,42.0,15,1.17,35,2014,11,秋季,2,0,79.0,65.0
2014-11-12,兰州市,良,67,31,82.0,32.0,20,0.97,36,2014,11,秋季,3,0,81.0,57.57142857142857
2014-11-13,兰州市,轻度污染,118,84,159.0,65.0,34,2.33,18,2014,11,秋季,4,0,67.0,56.57142857142857
2014-11-14,兰州市,良,98,71,140.0,42.0,30,1.92,18,2014,11,秋季,5,0,118.0,56.0
2014-11-15,兰州市,良,81,40,109.0,25.0,20,1.12,35,2014,11,秋季,6,1,98.0,50.71428571428572
2014-11-16,兰州市,轻度污染,108,73,161.0,46.0,29,2.14,20,2014,11,秋季,7,1,81.0,54.85714285714285
2014-11-17,兰州市,轻度污染,119,87,170.0,53.0,36,2.59,18,2014,11,秋季,1,0,108.0,61.42857142857143
2014-11-18,兰州市,轻度污染,122,91,167.0,48.0,38,2.82,18,2014,11,秋季,2,0,119.0,68.14285714285714
2014-11-19,兰州市,轻度污染,117,86,156.0,60.0,37,2.0,21,2014,11,秋季,3,0,122.0,76.0
2014-11-20,兰州市,轻度污染,111,75,155.0,54.0,29,1.79,18,2014,11,秋季,4,0,117.0,74.71428571428571
2014-11-21,兰州市,轻度污染,106,79,132.0,66.0,38,2.08,17,2014,11,秋季,5,0,111.0,75.85714285714286
2014-11-22,兰州市,良,97,72,115.0,45.0,37,1.79,28,2014,11,秋季,6,1,106.0,80.42857142857143
2014-11-23,兰州市,良,78,54,99.0,48.0,30,1.55,32,2014,11,秋季,7,1,97.0,77.71428571428571
2014-11-24,兰州市,良,97,72,100.0,46.0,21,1.65,22,2014,11,秋季,1,0,78.0,75.57142857142857
2014-11-25,兰州市,轻度污染,141,91,172.0,68.0,29,3.08,10,2014,11,秋季,2,0,97.0,75.57142857142857
2014-11-26,兰州市,良,94,65,110.0,34.0,22,1.95,29,2014,11,秋季,3,0,141.0,72.57142857142857
2014-11-27,兰州市,优,43,23,41.0,28.0,11,0.85,40,2014,11,秋季,4,0,94.0,65.14285714285714
2014-11-28,兰州市,轻度污染,101,75,118.0,57.0,18,2.14,16,2014,11,秋季,5,0,43.0,64.57142857142857
2014-11-29,兰州市,良,83,59,91.0,40.0,19,1.9,29,2014,11,秋季,6,1,101.0,62.71428571428572
2014-11-30,兰州市,良,56,21,60.0,25.0,12,0.84,52,2014,11,秋季,7,1,83.0,58.0
2014-12-01,兰州市,轻度污染,113,79,156.0,66.0,34,2.73,19,2014,12,冬季,1,0,56.0,59.0
2014-12-02,兰州市,轻度污染,111,82,164.0,57.0,29,2.83,12,2014,12,冬季,2,0,113.0,57.71428571428572
2014-12-03,兰州市,良,70,30,88.0,34.0,24,1.15,46,2014,12,冬季,3,0,111.0,52.71428571428572
2014-12-04,兰州市,轻度污染,105,69,143.0,63.0,38,2.63,32,2014,12,冬季,4,0,70.0,59.285714285714285
2014-12-05,兰州市,轻度污染,141,91,204.0,78.0,38,4.25,27,2014,12,冬季,5,0,105.0,61.57142857142857
2014-12-06,兰州市,良,92,63,104.0,43.0,23,1.79,27,2014,12,冬季,6,1,141.0,62.142857142857146
2014-12-07,兰州市,轻度污染,113,71,165.0,58.0,38,2.53,15,2014,12,冬季,7,1,92.0,69.28571428571429
2014-12-08,兰州市,轻度污染,123,91,145.0,63.0,31,2.91,15,2014,12,冬季,1,0,113.0,71.0
2014-12-09,兰州市,良,67,33,82.0,25.0,15,0.95,32,2014,12,冬季,2,0,123.0,64.0
2014-12-10,兰州市,轻度污染,106,54,159.0,44.0,24,1.41,22,2014,12,冬季,3,0,67.0,67.42857142857143
2014-12-11,兰州市,良,95,36,139.0,23.0,14,0.79,51,2014,12,冬季,4,0,106.0,62.71428571428572
2014-12-12,兰州市,良,95,54,136.0,49.0,20,1.65,19,2014,12,冬季,5,0,95.0,57.42857142857143
2014-12-13,兰州市,轻度污染,125,91,181.0,68.0,36,2.49,12,2014,12,冬季,6,1,95.0,61.42857142857143
2014-12-14,兰州市,轻度污染,138,84,197.0,56.0,38,2.06,25,2014,12,冬季,7,1,125.0,63.285714285714285
2014-12-15,兰州市,轻度污染,104,40,143.0,27.0,16,0.72,53,2014,12,冬季,1,0,138.0,56.0
2014-12-16,兰州市,良,97,65,120.0,68.0,38,2.14,14,2014,12,冬季,2,0,104.0,60.57142857142857
2014-12-17,兰州市,轻度污染,141,91,159.0,69.0,38,3.41,16,2014,12,冬季,3,0,97.0,65.85714285714286
2014-12-18,兰州市,轻度污染,141,91,212.0,82.0,38,3.15,28,2014,12,冬季,4,0,141.0,73.71428571428571
2014-12-19,兰州市,轻度污染,112,84,134.0,54.0,38,2.11,20,2014,12,冬季,5,0,141.0,78.0
2014-12-20,兰州市,良,77,49,95.0,35.0,34,1.39,31,2014,12,冬季,6,1,112.0,72.0
2014-12-21,兰州市,良,66,42,75.0,40.0,33,1.63,27,2014,12,冬季,7,1,77.0,66.0
2014-12-22,兰州市,轻度污染,138,91,155.0,59.0,38,3.05,16,2014,12,冬季,1,0,66.0,73.28571428571429
2014-12-23,兰州市,轻度污染,141,91,163.0,60.0,38,2.87,18,2014,12,冬季,2,0,138.0,77.0
2014-12-24,兰州市,轻度污染,106,79,118.0,52.0,38,2.13,22,2014,12,冬季,3,0,141.0,75.28571428571429
2014-12-25,兰州市,轻度污染,118,88,136.0,60.0,38,2.42,20,2014,12,冬季,4,0,106.0,74.85714285714286
2014-12-26,兰州市,轻度污染,141,91,165.0,56.0,38,2.51,18,2014,12,冬季,5,0,118.0,75.85714285714286
2014-12-27,兰州市,轻度污染,141,91,189.0,62.0,38,2.83,17,2014,12,冬季,6,1,141.0,81.85714285714286
2014-12-28,兰州市,轻度污染,141,91,214.5,71.0,38,3.29,20,2014,12,冬季,7,1,141.0,88.85714285714286
2014-12-29,兰州市,轻度污染,141,91,173.0,66.0,38,3.0,23,2014,12,冬季,1,0,141.0,88.85714285714286
2014-12-30,兰州市,轻度污染,111,81,136.0,50.0,38,2.38,23,2014,12,冬季,2,0,141.0,87.42857142857143
2014-12-31,兰州市,良,69,34,85.0,37.0,35,1.7,16,2014,12,冬季,3,0,111.0,81.0
2015-01-01,兰州市,轻度污染,134,91,164.0,57.0,38,2.91,20,2015,1,冬季,4,0,69.0,81.42857142857143
2015-01-02,兰州市,轻度污染,141,91,179.0,59.0,38,3.21,21,2015,1,冬季,5,0,134.0,81.42857142857143
2015-01-03,兰州市,轻度污染,141,91,212.0,74.0,38,3.69,18,2015,1,冬季,6,1,141.0,81.42857142857143
2015-01-04,兰州市,良,92,56,111.0,37.0,30,1.45,37,2015,1,冬季,7,1,141.0,76.42857142857143
2015-01-05,兰州市,优,48,17,52.0,31.0,25,1.17,39,2015,1,冬季,1,0,92.0,65.85714285714286
2015-01-06,兰州市,良,59,34,66.0,41.0,33,1.81,23,2015,1,冬季,2,0,48.0,59.142857142857146
2015-01-07,兰州市,良,67,46,79.0,40.0,28,1.8,19,2015,1,冬季,3,0,59.0,60.85714285714285
2015-01-08,兰州市,良,91,64,115.0,55.0,38,2.67,18,2015,1,冬季,4,0,67.0,57.0
2015-01-09,兰州市,轻度污染,117,88,138.0,69.0,38,3.41,17,2015,1,冬季,5,0,91.0,56.57142857142857
2015-01-10,兰州市,轻度污染,109,81,133.0,69.0,38,3.62,20,2015,1,冬季,6,1,117.0,55.142857142857146
2015-01-11,兰州市,轻度污染,118,87,149.0,73.0,38,4.21,19,2015,1,冬季,7,1,109.0,59.57142857142857
2015-01-12,兰州市,轻度污染,127,91,161.0,80.0,38,4.03,20,2015,1,冬季,1,0,118.0,70.14285714285714
2015-01-13,兰州市,良,94,69,108.0,46.0,34,2.64,25,2015,1,冬季,2,0,127.0,75.14285714285714
2015-01-14,兰州市,良,96,70,111.0,50.0,31,2.23,23,2015,1,冬季,3,0,94.0,78.57142857142857
2015-01-15,兰州市,良,64,31,75.0,33.0,22,1.37,49,2015,1,冬季,4,0,96.0,73.85714285714286
2015-01-16,兰州市,良,99,68,132.0,73.0,38,3.09,28,2015,1,冬季,5,0,64.0,71.0
2015-01-17,兰州市,良,88,57,114.0,48.0,29,2.21,41,2015,1,冬季,6,1,99.0,67.57142857142857
2015-01-18,兰州市,良,80,50,101.0,62.0,33,2.85,37,2015,1,冬季,7,1,88.0,62.285714285714285
2015-01-19,兰州市,良,91,63,118.0,67.0,38,3.48,32,2015,1,冬季,1,0,80.0,58.285714285714285
2015-01-20,兰州市,良,91,64,120.0,57.0,38,2.76,38,2015,1,冬季,2,0,91.0,57.57142857142857
2015-01-21,兰州市,良,90,53,124.0,86.0,38,3.61,35,2015,1,冬季,3,0,91.0,55.142857142857146
2015-01-22,兰州市,轻度污染,110,79,146.0,84.0,38,3.69,26,2015,1,冬季,4,0,90.0,62.0
2015-01-23,兰州市,轻度污染,118,88,152.0,75.0,38,3.1,29,2015,1,冬季,5,0,110.0,64.85714285714286
2015-01-24,兰州市,良,87,45,120.0,39.0,28,1.89,50,2015,1,冬季,6,1,118.0,63.142857142857146
2015-01-25,兰州市,轻度污染,101,73,137.0,63.0,38,2.97,32,2015,1,冬季,7,1,87.0,66.42857142857143
2015-01-26,兰州市,良,78,33,103.0,25.0,23,1.56,58,2015,1,冬季,1,0,101.0,62.142857142857146
2015-01-27,兰州市,良,62,31,72.0,33.0,27,1.78,46,2015,1,冬季,2,0,78.0,57.42857142857143
2015-01-28,兰州市,良,70,38,87.0,26.0,22,1.55,43,2015,1,冬季,3,0,62.0,55.285714285714285
2015-01-29,兰州市,良,78,32,104.0,28.0,20,1.8,49,2015,1,冬季,4,0,70.0,48.57142857142857
2015-01-30,兰州市,良,67,38,77.0,37.0,18,1.99,36,2015,1,冬季,5,0,78.0,41.42857142857143
2015-01-31,兰州市,良,83,61,73.0,36.0,23,2.41,42,2015,1,冬季,6,1,67.0,43.71428571428572
2015-02-01,兰州市,良,90,66,81.0,39.0,19,2.51,40,2015,2,冬季,7,1,83.0,42.71428571428572
2015-02-02,兰州市,良,81,59,75.0,39.0,24,2.29,47,2015,2,冬季,1,0,90.0,46.42857142857143
2015-02-03,兰州市,良,91,67,98.0,41.0,30,2.39,45,2015,2,冬季,2,0,81.0,51.57142857142857
2015-02-04,兰州市,良,60,42,52.0,20.0,16,1.66,70,2015,2,冬季,3,0,91.0,52.142857142857146
2015-02-05,兰州市,良,80,58,76.0,43.0,22,2.21,44,2015,2,冬季,4,0,60.0,55.85714285714285
2015-02-06,兰州市,良,90,65,96.0,36.0,28,2.1,45,2015,2,冬季,5,0,80.0,59.71428571428572
2015-02-07,兰州市,良,72,42,91.0,37.0,19,1.87,53,2015,2,冬季,6,1,90.0,57.0
2015-02-08,兰州市,良,86,55,116.0,52.0,24,2.22,48,2015,2,冬季,7,1,72.0,55.42857142857143
2015-02-09,兰州市,良,95,68,131.0,63.0,35,2.64,42,2015,2,冬季,1,0,86.0,56.71428571428572
2015-02-10,兰州市,良,95,68,120.0,56.0,35,2.49,42,2015,2,冬季,2,0,95.0,56.85714285714285
2015-02-11,兰州市,良,84,54,111.0,69.0,38,2.66,39,2015,2,冬季,3,0,95.0,58.57142857142857
2015-02-12,兰州市,良,86,58,114.0,75.0,38,3.14,38,2015,2,冬季,4,0,84.0,58.57142857142857
2015-02-13,兰州市,良,80,53,103.0,64.0,38,2.99,36,2015,2,冬季,5,0,86.0,56.85714285714285
2015-02-14,兰州市,轻度污染,141,80,214.5,42.0,32,2.51,46,2015,2,冬季,6,1,80.0,62.285714285714285
2015-02-15,兰州市,良,77,29,103.0,24.0,15,1.42,63,2015,2,冬季,7,1,141.0,58.57142857142857
2015-02-16,兰州市,良,78,45,103.0,49.0,34,2.29,51,2015,2,冬季,1,0,77.0,55.285714285714285
2015-02-17,兰州市,良,76,48,100.0,46.0,38,2.58,53,2015,2,冬季,2,0,78.0,52.42857142857143
2015-02-18,兰州市,良,92,65,120.0,39.0,38,2.31,59,2015,2,冬季,3,0,76.0,54.0
2015-02-19,兰州市,轻度污染,124,91,138.0,30.0,30,2.0,57,2015,2,冬季,4,0,92.0,58.71428571428572
2015-02-20,兰州市,良,77,35,102.0,15.0,15,1.08,73,2015,2,冬季,5,0,124.0,56.142857142857146
2015-02-21,兰州市,良,68,27,84.0,16.0,13,1.15,62,2015,2,冬季,6,1,77.0,48.57142857142857
2015-02-22,兰州市,良,67,30,81.0,26.0,19,1.44,63,2015,2,冬季,7,1,68.0,48.71428571428572
2015-02-23,兰州市,良,75,37,98.0,22.0,16,1.39,66,2015,2,冬季,1,0,67.0,47.57142857142857
2015-02-24,兰州市,良,52,29,57.0,28.0,10,1.58,40,2015,2,冬季,2,0,75.0,44.85714285714285
2015-02-25,兰州市,轻度污染,130,57,208.0,26.0,9,1.43,47,2015,2,冬季,3,0,52.0,43.71428571428572
2015-02-26,兰州市,良,74,38,97.0,31.0,12,1.45,51,2015,2,冬季,4,0,130.0,36.142857142857146
2015-02-27,兰州市,轻度污染,106,43,160.0,17.0,16,1.14,63,2015,2,冬季,5,0,74.0,37.285714285714285
2015-02-28,兰州市,优,45,18,45.0,20.0,15,1.17,58,2015,2,冬季,6,1,106.0,36.0
2015-03-01,兰州市,良,71,46,83.0,37.0,30,2.2,65,2015,3,春季,7,1,45.0,38.285714285714285
2015-03-02,兰州市,轻度污染,141,61,214.5,31.0,23,1.59,48,2015,3,春季,1,0,71.0,41.71428571428572
2015-03-03,兰州市,轻度污染,141,76,214.5,24.0,11,1.34,58,2015,3,春季,2,0,141.0,48.42857142857143
2015-03-04,兰州市,轻度污染,113,52,175.0,26.0,17,1.49,43,2015,3,春季,3,0,141.0,47.71428571428572
2015-03-05,兰州市,良,93,59,123.0,34.0,25,1.84,36,2015,3,春季,4,0,113.0,50.71428571428572
2015-03-06,兰州市,良,85,57,112.0,40.0,22,1.91,39,2015,3,春季,5,0,93.0,52.71428571428572
2015-03-07,兰州市,良,74,42,96.0,31.0,20,1.55,50,2015,3,春季,6,1,85.0,56.142857142857146
2015-03-08,兰州市,良,88,35,123.0,20.0,12,1.05,87,2015,3,春季,7,1,74.0,54.57142857142857
2015-03-09,兰州市,轻度污染,119,47,186.0,17.0,16,0.95,64,2015,3,春季,1,0,88.0,52.57142857142857
2015-03-10,兰州市,良,92,42,132.0,26.0,25,1.18,48,2015,3,春季,2,0,119.0,47.71428571428572
2015-03-11,兰州市,良,99,52,146.0,47.0,29,1.55,49,2015,3,春季,3,0,92.0,47.71428571428572
2015-03-12,兰州市,轻度污染,125,71,199.0,61.0,35,1.56,72,2015,3,春季,4,0,99.0,49.42857142857143
2015-03-13,兰州市,轻度污染,107,42,162.0,35.0,16,0.87,56,2015,3,春季,5,0,125.0,47.285714285714285
2015-03-14,兰州市,轻度污染,140,54,214.5,40.0,13,0.95,52,2015,3,春季,6,1,107.0,49.0
2015-03-15,兰州市,轻度污染,141,67,214.5,63.0,26,1.59,36,2015,3,春季,7,1,140.0,53.57142857142857
2015-03-16,兰州市,轻度污染,126,59,199.0,48.0,19,1.18,39,2015,3,春季,1,0,141.0,55.285714285714285
2015-03-17,兰州市,轻度污染,139,73,214.5,63.0,31,1.9,29,2015,3,春季,2,0,126.0,59.71428571428572
2015-03-18,兰州市,轻度污染,101,46,150.0,39.0,25,1.6,49,2015,3,春季,3,0,139.0,58.85714285714285
2015-03-19,兰州市,良,67,32,81.0,25.0,10,0.92,68,2015,3,春季,4,0,101.0,53.285714285714285
2015-03-20,兰州市,良,82,35,112.0,36.0,18,0.9,56,2015,3,春季,5,0,67.0,52.285714285714285
2015-03-21,兰州市,轻度污染,112,60,171.0,56.0,22,1.34,49,2015,3,春季,6,1,82.0,53.142857142857146
2015-03-22,兰州市,轻度污染,108,64,163.0,64.0,24,1.54,26,2015,3,春季,7,1,112.0,52.71428571428572
2015-03-23,兰州市,良,74,47,93.0,37.0,10,1.04,58,2015,3,春季,1,0,108.0,51.0
2015-03-24,兰州市,良,58,34,65.0,38.0,7,0.81,64,2015,3,春季,2,0,74.0,45.42857142857143
2015-03-25,兰州市,良,73,37,95.0,53.0,13,1.17,48,2015,3,春季,3,0,58.0,44.142857142857146
2015-03-26,兰州市,良,78,40,105.0,56.0,13,1.06,52,2015,3,春季,4,0,73.0,45.285714285714285
2015-03-27,兰州市,轻度污染,102,47,150.0,54.0,13,0.94,47,2015,3,春季,5,0,78.0,47.0
2015-03-28,兰州市,轻度污染,115,51,179.0,64.0,15,0.93,31,2015,3,春季,6,1,102.0,45.71428571428572
2015-03-29,兰州市,良,88,55,119.0,66.0,14,1.1,44,2015,3,春季,7,1,115.0,44.42857142857143
2015-03-30,兰州市,良,77,38,102.0,44.0,13,0.91,61,2015,3,春季,1,0,88.0,43.142857142857146
2015-03-31,兰州市,良,98,48,143.0,52.0,13,0.91,54,2015,3,春季,2,0,77.0,45.142857142857146
2015-04-01,兰州市,轻度污染,101,62,146.0,39.0,14,0.83,42,2015,4,春季,3,0,98.0,48.71428571428572
2015-04-02,兰州市,轻度污染,141,90,214.5,54.0,20,1.0,45,2015,4,春季,4,0,101.0,55.85714285714285
2015-04-03,兰州市,轻度污染,113,53,172.0,29.0,5,0.78,46,2015,4,春季,5,0,141.0,56.71428571428572
2015-04-04,兰州市,轻度污染,115,55,178.0,39.0,16,0.88,32,2015,4,春季,6,1,113.0,57.285714285714285
2015-04-05,兰州市,良,66,22,81.0,30.0,19,0.68,73,2015,4,春季,7,1,115.0,52.57142857142857
2015-04-06,兰州市,优,46,25,46.0,31.0,8,0.77,63,2015,4,春季,1,0,66.0,50.71428571428572
2015-04-07,兰州市,优,49,23,50.0,34.0,8,1.01,63,2015,4,春季,2,0,46.0,47.142857142857146
2015-04-08,兰州市,良,51,26,53.0,30.0,8,0.96,59,2015,4,春季,3,0,49.0,42.0
2015-04-09,兰州市,良,55,30,60.0,29.0,9,0.8,67,2015,4,春季,4,0,51.0,33.42857142857143
2015-04-10,兰州市,良,79,43,106.0,46.0,19,1.1,53,2015,4,春季,5,0,55.0,32.0
2015-04-11,兰州市,良,93,33,133.0,33.0,8,0.64,71,2015,4,春季,6,1,79.0,28.857142857142858
2015-04-12,兰州市,轻度污染,121,40,175.0,30.0,14,0.5,65,2015,4,春季,7,1,93.0,31.428571428571427
2015-04-13,兰州市,良,96,35,140.0,60.0,32,1.04,40,2015,4,春季,1,0,121.0,32.857142857142854
2015-04-14,兰州市,轻度污染,106,42,159.0,56.0,25,1.06,42,2015,4,春季,2,0,96.0,35.57142857142857
2015-04-15,兰州市,轻度污染,141,66,214.5,57.0,34,1.16,66,2015,4,春季,3,0,106.0,41.285714285714285
2015-04-16,兰州市,轻度污染,141,90,214.5,41.0,21,0.85,74,2015,4,春季,4,0,141.0,49.85714285714285
2015-04-17,兰州市,轻度污染,141,72,214.5,43.0,23,1.14,66,2015,4,春季,5,0,141.0,54.0
2015-04-18,兰州市,良,98,40,129.0,20.0,6,0.64,75,2015,4,春季,6,1,141.0,55.0
2015-04-19,兰州市,良,62,22,65.0,30.0,10,0.7,98,2015,4,春季,7,1,98.0,52.42857142857143
2015-04-20,兰州市,良,55,26,60.0,36.0,8,0.71,67,2015,4,春季,1,0,62.0,51.142857142857146
2015-04-21,兰州市,良,56,30,63.0,43.0,9,0.89,60,2015,4,春季,2,0,55.0,49.42857142857143
