城市,日期,AQI,质量等级,PC1,PC2,聚类,PM2.5,PM10,NO2,SO2,CO,O3
兰州市,2024-04-05,58,良,-1.201220853700343,0.14059668773888115,1,36,63.0,31.0,9,0.46,59
兰州市,2024-04-06,58,良,-1.2147247193883672,-0.07716219973531055,1,41,57.0,28.0,9,0.59,53
兰州市,2024-04-07,56,良,-1.1822669249032776,-0.22687393140416137,1,40,57.0,36.0,8,0.66,57
兰州市,2024-04-08,58,良,-1.1597181817587046,-0.35352820943031094,1,34,65.0,40.0,11,0.53,57
兰州市,2024-04-09,48,优,-1.7608507485492289,-0.1675183367930977,1,31,49.0,30.0,7,0.48,58
兰州市,2024-04-10,49,优,-2.206136103268693,0.004144582521259263,1,29,51.0,30.0,8,0.49,84
兰州市,2024-04-11,57,良,-1.1414075785282676,-0.7213306463487084,1,34,64.0,47.0,12,0.57,58
兰州市,2024-04-12,58,良,-0.8122299574777643,-0.709412221412774,0,33,67.0,48.0,18,0.61,61
兰州市,2024-04-13,60,良,-0.9140134119483894,-0.5861076874973303,1,34,69.0,45.0,16,0.57,58
兰州市,2024-04-14,141,轻度污染,1.0054778699984008,1.8851779808468994,3,91,214.5,31.0,15,0.48,63
兰州市,2024-04-15,141,轻度污染,1.360972714477559,3.58945242702477,3,71,214.5,28.0,13,0.36,68
兰州市,2024-04-16,95,良,0.6525086812132483,2.4023465972286075,3,46,140.0,39.0,12,0.47,66
兰州市,2024-04-17,62,良,-1.0413295798162037,1.2244437107632506,1,32,75.0,34.0,8,0.42,79
兰州市,2024-04-18,43,优,-1.9347642109789822,0.39180962344266745,1,26,43.0,25.0,8,0.44,79
兰州市,2024-04-19,51,良,-1.9446985858019468,0.12594758079498738,1,31,53.0,25.0,9,0.42,78
兰州市,2024-04-20,43,优,-2.3995342729066294,0.5050154395610758,1,26,44.0,16.0,8,0.33,85
兰州市,2024-04-21,43,优,-2.131449257933134,-0.3475652487759915,1,28,41.0,29.0,10,0.44,73
兰州市,2024-04-22,59,良,-1.8880871414998326,-0.24280738783289404,1,32,68.0,31.0,11,0.42,70
兰州市,2024-04-23,141,轻度污染,0.1970423879032709,2.0812890964565036,3,79,214.5,30.0,9,0.4,74
兰州市,2024-04-24,61,良,-0.43267803319531756,1.467167286154544,3,30,71.0,39.0,13,0.45,68
兰州市,2024-04-25,52,良,-1.8022343414448865,0.09655388310653634,1,27,55.0,34.0,13,0.44,84
兰州市,2024-04-26,74,良,-1.1338910892095988,0.1556827493869248,1,38,99.0,40.0,12,0.41,71
兰州市,2024-04-27,64,良,-1.7964680628392622,1.2830599793097526,1,38,79.0,26.0,8,0.35,98
兰州市,2024-04-28,141,轻度污染,0.30955324441278564,2.962195348183843,3,91,214.5,12.0,10,0.3,81
兰州市,2024-04-29,45,优,-1.3967234954100058,2.3870134109858845,3,28,46.0,15.0,7,0.31,86
兰州市,2024-04-30,46,优,-2.212324269640537,0.030126505247781606,1,31,44.0,25.0,7,0.42,77
兰州市,2024-05-01,47,优,-1.9112010721322312,-0.3090755538247265,1,28,48.0,36.0,8,0.41,70
兰州市,2024-05-02,31,优,-2.3024988367288963,-0.46580710537360764,1,20,30.0,24.0,7,0.45,59
兰州市,2024-05-03,32,优,-2.4795848776847826,-0.8761272136126282,1,21,28.0,23.0,7,0.48,55
兰州市,2024-05-04,51,良,-2.158555870109881,-0.574113751596602,1,28,53.0,37.0,8,0.44,74
兰州市,2024-05-05,61,良,-1.4929442222276894,-0.41087164168242224,1,34,72.0,45.0,13,0.5,74
兰州市,2024-05-06,68,良,-1.356534946086499,0.09501446041692888,1,37,86.0,43.0,11,0.45,75
兰州市,2024-05-07,61,良,-1.5287907843888016,0.1944384271840999,1,34,73.0,41.0,10,0.44,77
兰州市,2024-05-08,51,良,-2.269632184074233,0.18733621122296665,1,28,50.0,31.0,8,0.42,85
兰州市,2024-05-09,45,优,-2.9082994259345565,0.41280498540442145,1,25,44.0,19.0,8,0.34,98
兰州市,2024-05-10,67,良,-2.280004581203798,0.861448465629774,1,40,90.0,19.0,8,0.26,93
兰州市,2024-05-11,50,优,-2.087068479742247,0.30966681465915863,1,26,56.0,29.0,8,0.36,76
兰州市,2024-05-12,55,良,-2.006184709671623,-0.26658603584492846,1,28,55.0,40.0,10,0.38,79
兰州市,2024-05-13,53,良,-2.1118784538311695,-0.09585330382393065,1,25,53.0,37.0,14,0.38,91
兰州市,2024-05-14,54,良,-2.899161722549013,0.807380542962089,1,28,58.0,21.0,9,0.35,116
兰州市,2024-05-15,111,轻度污染,-1.4788201063088913,2.0447427179118125,3,52,171.0,25.0,8,0.33,113
兰州市,2024-05-16,75,良,-1.0424372131575599,1.9835946029365668,3,42,100.0,35.0,10,0.38,102
兰州市,2024-05-17,75,良,-0.9402208979039597,0.7839904282584624,1,41,101.0,45.0,14,0.46,93
兰州市,2024-05-18,60,良,-1.8870552532338378,0.9192139730494163,1,32,69.0,35.0,8,0.35,98
兰州市,2024-05-19,78,良,-1.6400589874794604,1.4058500748241103,1,46,107.0,26.0,10,0.35,106
兰州市,2024-05-20,78,良,-1.2532680323712482,1.605372485399393,1,47,104.0,32.0,8,0.34,99
兰州市,2024-05-21,55,良,-2.255162725237687,1.3658813349476564,1,29,58.0,26.0,7,0.31,111
兰州市,2024-05-22,55,良,-2.7543855073022194,0.8675848344615614,1,27,50.0,25.0,7,0.36,117
兰州市,2024-05-23,60,良,-2.1243218458906163,0.7162140646894442,1,34,70.0,33.0,9,0.41,108
兰州市,2024-05-24,141,轻度污染,0.35329223191830544,2.60494619008745,3,91,214.5,27.0,8,0.36,85
兰州市,2024-05-25,67,良,-0.7379085007342996,2.8331373161376945,3,48,78.0,21.0,8,0.38,96
兰州市,2024-05-26,56,良,-1.4379913447136043,0.5029493294249974,1,36,62.0,34.0,8,0.38,75
兰州市,2024-05-27,52,良,-2.0190086963974605,0.3792501707355754,1,31,49.0,31.0,9,0.41,92
兰州市,2024-05-28,36,优,-2.770535658765879,0.3691771234110794,1,21,31.0,13.0,7,0.38,86
兰州市,2024-05-29,33,优,-3.1714798477780146,0.1320113575939121,1,20,25.0,14.0,7,0.32,95
兰州市,2024-05-30,38,优,-2.9388118773991043,-0.16663926389768138,1,20,33.0,24.0,7,0.35,91
兰州市,2024-05-31,58,良,-2.1565545183533112,-0.4417453777028276,1,27,67.0,35.0,8,0.4,69
兰州市,2024-06-01,49,优,-2.4028936192069255,0.1487683894473698,1,27,55.0,27.0,8,0.32,78
兰州市,2024-06-02,41,优,-3.097103515194784,0.20404109282272828,1,24,37.0,20.0,8,0.35,98
兰州市,2024-06-03,43,优,-2.931295393393887,-0.20026560117378747,1,25,38.0,26.0,9,0.4,93
兰州市,2024-06-04,48,优,-3.275807106328856,0.3183529372857123,1,27,33.0,18.0,10,0.42,116
兰州市,2024-06-05,49,优,-2.6033254587418813,-0.10103833817454251,1,25,45.0,29.0,12,0.42,95
兰州市,2024-06-06,31,优,-3.409597975125154,0.12083565976183519,1,18,23.0,13.0,7,0.37,94
兰州市,2024-06-07,37,优,-3.2122074172048207,-0.4696575582288221,1,20,33.0,21.0,9,0.32,85
兰州市,2024-06-08,36,优,-3.01135705129945,-0.42996943689240036,1,23,34.0,23.0,8,0.35,80
兰州市,2024-06-09,46,优,-2.798156409732518,-0.6304654730941943,1,22,38.0,31.0,10,0.38,82
兰州市,2024-06-10,46,优,-2.6578737460899484,-0.3560984756567528,1,23,42.0,33.0,11,0.36,88
兰州市,2024-06-11,49,优,-2.9028064076096634,-0.20647683018543794,1,21,42.0,35.0,9,0.34,98
兰州市,2024-06-12,55,良,-2.6610895375820114,-0.07939323415387095,1,24,50.0,35.0,12,0.4,103
兰州市,2024-06-13,44,优,-2.5987673999495815,-0.11492414327343832,1,23,44.0,30.0,11,0.35,87
兰州市,2024-06-14,51,良,-2.8886146372565196,-0.11265423641256911,1,24,42.0,27.0,10,0.41,97
兰州市,2024-06-15,51,良,-2.37136952071201,-0.23979246651473574,1,24,49.0,32.0,16,0.41,93
兰州市,2024-06-16,40,优,-3.487951371879249,0.3352158639670018,1,19,26.0,18.0,8,0.44,115
兰州市,2024-06-17,46,优,-3.3313252601209427,-0.09812567799998109,1,20,31.0,24.0,9,0.39,106
兰州市,2024-06-18,50,优,-3.1029518064689143,0.4897629363094184,1,25,56.0,18.0,11,0.38,113
兰州市,2024-06-19,62,良,-1.9961005250648234,0.08220053998225808,1,32,75.0,29.0,18,0.43,94
兰州市,2024-06-20,37,优,-2.9525601317371786,0.2646633713937921,1,20,35.0,19.0,9,0.33,90
兰州市,2024-06-21,37,优,-3.232748199791127,-0.32477766227691357,1,18,35.0,24.0,8,0.38,92
兰州市,2024-06-22,54,良,-2.7022114569735827,-0.42087227900475127,1,23,51.0,32.0,12,0.38,91
兰州市,2024-06-23,44,优,-2.4882895671334873,-0.23448728877469663,1,22,44.0,29.0,14,0.33,84
兰州市,2024-06-24,57,良,-2.566531088816714,-0.24699803805593684,1,21,59.0,32.0,13,0.34,90
兰州市,2024-06-25,56,良,-2.4421394673959362,-0.021839617191857078,1,22,54.0,35.0,13,0.38,96
兰州市,2024-06-26,47,优,-3.3735537095838857,0.5603532186179254,1,20,40.0,20.0,9,0.31,116
兰州市,2024-06-27,40,优,-3.4145460561516123,0.1260571105036765,1,18,35.0,19.0,8,0.34,102
兰州市,2024-06-28,38,优,-3.6263107320410817,-0.0194212669886071,1,17,27.0,22.0,8,0.35,111
兰州市,2024-06-29,41,优,-3.1098223082978333,-0.3709563822540588,1,20,38.0,27.0,10,0.4,95
兰州市,2024-06-30,39,优,-3.4325271036834915,-0.08251223500183016,1,19,33.0,18.0,9,0.31,97
兰州市,2024-07-01,36,优,-3.4361850912978626,-0.23321373827006936,1,18,28.0,21.0,10,0.39,102
兰州市,2024-07-02,47,优,-2.951051095367456,-0.6015259930872805,1,21,38.0,32.0,11,0.42,92
兰州市,2024-07-03,45,优,-3.10624805519435,-0.08922072284806386,1,21,37.0,27.0,10,0.42,103
兰州市,2024-07-04,53,良,-2.967398476607553,0.10087494981842868,1,25,54.0,26.0,8,0.4,99
兰州市,2024-07-05,53,良,-3.5403919819032286,0.6429648652737668,1,20,38.0,23.0,8,0.45,133
兰州市,2024-07-06,55,良,-2.0325541538003513,-0.4007859210082652,1,27,61.0,39.0,11,0.52,77
兰州市,2024-07-07,49,优,-3.3189182274738234,0.9685152029124975,1,27,50.0,12.0,9,0.41,124
兰州市,2024-07-08,35,优,-3.060043526604268,0.05429182733895458,1,21,33.0,17.0,11,0.54,101
兰州市,2024-07-09,60,良,-2.1454799265056748,-0.16429299380476767,1,37,72.0,30.0,11,0.57,88
兰州市,2024-07-10,67,良,-1.722618686684784,0.4205058967502966,1,37,85.0,35.0,9,0.51,86
兰州市,2024-07-11,66,良,-1.652318242805071,0.5095604105968059,1,35,78.0,32.0,13,0.48,89
兰州市,2024-07-12,67,良,-1.53952081928704,0.5468135014370514,1,36,84.0,27.0,12,0.5,79
兰州市,2024-07-13,46,优,-2.0012005373776227,0.14895658141899346,1,29,46.0,28.0,7,0.55,73
兰州市,2024-07-14,34,优,-3.0183038059109726,-0.10201391461484195,1,17,30.0,19.0,7,0.45,86
兰州市,2024-07-15,29,优,-3.2172062885155635,-0.5229365204870926,1,14,23.0,16.0,7,0.48,78
兰州市,2024-07-16,34,优,-2.949936703494578,-0.898919138997802,1,16,32.0,24.0,7,0.48,67
兰州市,2024-07-17,39,优,-3.444072715071318,-0.10861763597936881,1,19,35.0,19.0,6,0.48,101
兰州市,2024-07-18,51,良,-2.856654659670197,-0.3935746820711105,1,21,45.0,29.0,9,0.55,92
兰州市,2024-07-19,40,优,-3.435279536207704,0.11923187739338739,1,16,32.0,17.0,8,0.45,102
兰州市,2024-07-20,112,轻度污染,-1.7976582826246632,1.6928299145730141,1,58,168.0,13.0,6,0.38,96
兰州市,2024-07-21,141,轻度污染,0.5350240170473665,3.6983605744266277,3,91,214.5,18.0,8,0.46,90
兰州市,2024-07-22,84,良,0.24743681382633567,2.3718891534401596,3,56,119.0,29.0,6,0.54,56
兰州市,2024-07-23,56,良,-1.6989867523513906,1.1985586947064477,1,32,66.0,21.0,7,0.51,86
兰州市,2024-07-24,108,轻度污染,-0.7670652702697647,2.30144785208317,3,67,166.0,16.0,5,0.42,92
兰州市,2024-07-25,72,良,-0.2526996626943135,1.6759820780988928,3,42,94.0,27.0,7,1.17,85
兰州市,2024-07-26,56,良,-1.7454447545047487,1.1085518956595013,1,29,61.0,24.0,6,0.41,89
兰州市,2024-07-27,49,优,-2.36426373921383,0.7005466548386963,1,23,47.0,23.0,7,0.43,100
兰州市,2024-07-28,46,优,-2.1874736233477288,-0.0629703487744298,1,23,47.0,32.0,9,0.53,87
兰州市,2024-07-29,36,优,-2.883782798169251,0.06190204650961153,1,19,33.0,20.0,10,0.45,97
兰州市,2024-07-30,43,优,-2.724399497055738,-0.30303783170174126,1,20,42.0,26.0,10,0.55,93
兰州市,2024-07-31,49,优,-2.6564802407599726,-0.3709308354172885,1,20,43.0,33.0,11,0.58,97
兰州市,2024-08-01,55,良,-2.273539422826867,-0.41504646599450173,1,23,50.0,36.0,16,0.56,95
兰州市,2024-08-02,32,优,-3.219595349048359,0.04481839383883211,1,18,28.0,18.0,7,0.44,91
兰州市,2024-08-03,41,优,-2.988896152267649,-0.6086347947516161,1,23,36.0,24.0,8,0.6,85
兰州市,2024-08-04,49,优,-2.748724456798359,-0.35323057841102584,1,23,39.0,24.0,17,0.58,103
兰州市,2024-08-05,49,优,-2.418500585959121,-0.44719773127398593,1,23,45.0,33.0,13,0.54,87
兰州市,2024-08-06,36,优,-3.079552384888017,-0.15563185244996655,1,18,36.0,17.0,8,0.43,81
兰州市,2024-08-07,43,优,-3.3727430719531966,-0.1938273363625502,1,20,32.0,23.0,8,0.51,106
兰州市,2024-08-08,36,优,-2.813602551535876,-0.4475528362759746,1,22,37.0,17.0,11,0.49,74
兰州市,2024-08-09,73,良,-2.5141923880769586,0.6095624702291005,1,39,97.0,15.0,7,0.42,90
兰州市,2024-08-10,45,优,-2.86331259606594,0.5180381228905604,1,18,37.0,20.0,10,0.37,97
兰州市,2024-08-11,49,优,-2.402470608061804,-0.6186683151957463,1,21,41.0,35.0,15,0.56,90
兰州市,2024-08-12,57,良,-2.3744486097717625,-0.3184201626612302,1,23,46.0,33.0,17,0.57,101
兰州市,2024-08-13,44,优,-3.134738033462998,0.4020680825240295,1,19,40.0,20.0,9,0.45,108
兰州市,2024-08-14,34,优,-3.250084220555422,-0.08193302443319743,1,20,29.0,19.0,7,0.5,96
兰州市,2024-08-15,45,优,-2.7934892774876467,-0.5598313669992412,1,22,44.0,25.0,8,0.66,83
兰州市,2024-08-16,39,优,-3.0584822055872394,-0.23303637581625414,1,20,34.0,23.0,10,0.5,95
兰州市,2024-08-17,37,优,-3.3907147902126935,-0.16655455438316702,1,19,32.0,21.0,8,0.4,99
兰州市,2024-08-18,46,优,-2.8348608195850082,-0.5975550501049454,1,21,38.0,30.0,12,0.52,92
兰州市,2024-08-19,50,优,-2.3592734521230168,-0.6712122657880076,1,21,43.0,35.0,17,0.56,90
兰州市,2024-08-20,45,优,-2.355848812017082,-0.6270162089539499,1,20,41.0,32.0,17,0.51,84
兰州市,2024-08-21,55,良,-2.522590026544357,-0.504398134124206,1,21,46.0,36.0,14,0.56,96
兰州市,2024-08-22,50,优,-2.448622059815824,-0.05856278549919194,1,26,50.0,29.0,12,0.55,93
兰州市,2024-08-23,45,优,-3.1242080539293444,0.24247792486675684,1,23,41.0,18.0,8,0.53,103
兰州市,2024-08-24,42,优,-2.740125888369842,-0.2445570785909835,1,25,41.0,20.0,9,0.6,83
兰州市,2024-08-25,32,优,-3.041894310440817,-0.4494663420120077,1,19,31.0,17.0,7,0.5,73
兰州市,2024-08-26,55,良,-3.1395642097074146,0.2199180079672283,1,29,61.0,11.0,7,0.4,92
兰州市,2024-08-27,39,优,-2.880707138201513,-0.057822962762220646,1,18,36.0,22.0,9,0.54,90
兰州市,2024-08-28,38,优,-2.94404258103951,-0.5685402492014935,1,18,35.0,23.0,8,0.54,78
兰州市,2024-08-29,38,优,-3.2910716617930738,-0.1976284024681847,1,20,35.0,14.0,7,0.49,87
兰州市,2024-08-30,35,优,-3.3165512769575334,-0.3418195273416052,1,18,33.0,12.0,6,0.44,75
兰州市,2024-08-31,57,良,-2.7906809457140374,0.0541353719491909,1,29,73.0,12.0,7,0.47,76
兰州市,2024-09-01,44,优,-2.8130668689426095,0.32882781028648317,1,28,45.0,15.0,6,0.5,85
兰州市,2024-09-02,49,优,-2.417992272095415,-0.32860912513329793,1,30,50.0,22.0,8,0.63,72
兰州市,2024-09-03,39,优,-3.0343389298649828,0.18793964272806096,1,25,36.0,16.0,8,0.57,99
兰州市,2024-09-04,36,优,-3.365230455220608,-0.04655353821142198,1,21,32.0,9.0,6,0.37,82
兰州市,2024-09-05,25,优,-3.4042370224460745,-0.5421292296005532,1,14,20.0,13.0,7,0.42,75
兰州市,2024-09-06,24,优,-3.596949326727351,-0.7815945155948273,1,14,18.0,13.0,5,0.4,71
兰州市,2024-09-07,40,优,-2.8433766294972473,-1.0713056827608538,1,22,35.0,33.0,7,0.57,75
兰州市,2024-09-08,45,优,-2.196020895958696,-0.8546208263143278,1,28,46.0,30.0,10,0.63,62
兰州市,2024-09-09,32,优,-3.516421883291172,0.06590340452507036,1,20,27.0,13.0,6,0.38,94
兰州市,2024-09-10,32,优,-3.0872541674444554,-0.7549304933253258,1,22,30.0,19.0,6,0.46,66
兰州市,2024-09-11,36,优,-2.7074988060740384,-1.0169086018347433,1,23,37.0,26.0,6,0.53,56
兰州市,2024-09-12,40,优,-2.3886973464730215,-1.0107605497894472,1,26,38.0,24.0,9,0.56,51
兰州市,2024-09-13,28,优,-3.2356994250541153,-0.44351736737405417,1,17,24.0,15.0,9,0.39,78
兰州市,2024-09-14,43,优,-2.3120732707580327,-1.3138507935190264,1,25,44.0,33.0,7,0.48,44
兰州市,2024-09-15,46,优,-1.7845131886023002,-1.2342244976713448,1,30,44.0,31.0,7,0.65,30
兰州市,2024-09-16,37,优,-2.6867509764560253,-0.4072459089511366,1,24,36.0,17.0,8,0.47,64
兰州市,2024-09-17,49,优,-1.7995560210203647,-1.0575413493960024,1,34,46.0,27.0,10,0.75,46
兰州市,2024-09-18,52,良,-1.4766207179725481,-0.8634040697370058,1,35,52.0,35.0,8,0.78,46
兰州市,2024-09-19,47,优,-1.7434724802923056,-0.8019505142035043,1,27,50.0,29.0,8,0.61,39
兰州市,2024-09-20,39,优,-2.7591703279605375,-0.12112400659063167,1,24,39.0,17.0,6,0.35,68
兰州市,2024-09-21,38,优,-2.242413029259702,-1.0313217425919243,1,21,38.0,29.0,9,0.5,49
兰州市,2024-09-22,45,优,-2.140977237916882,-0.9741238202805743,1,24,46.0,32.0,9,0.5,52
兰州市,2024-09-23,44,优,-2.1756634515519755,-0.6383744928593992,1,24,44.0,34.0,12,0.58,76
兰州市,2024-09-24,58,良,-1.5991139810403252,-0.7346612016133395,1,30,66.0,34.0,15,0.6,61
兰州市,2024-09-25,47,优,-2.528658575670008,0.19703668742529212,1,28,48.0,19.0,8,0.4,77
兰州市,2024-09-26,41,优,-1.8882026934016705,-1.002005364523344,1,24,43.0,39.0,12,0.63,61
兰州市,2024-09-27,55,良,-1.4773737319388691,-1.023498992247721,1,33,60.0,44.0,12,0.66,58
兰州市,2024-09-28,54,良,-2.0591671719884266,0.05170981051868068,1,38,48.0,22.0,7,0.63,72
兰州市,2024-09-29,34,优,-2.9579716747412457,0.12086730494137135,1,22,30.0,11.0,7,0.29,73
兰州市,2024-09-30,30,优,-2.9545757731875453,-0.5554912298854529,1,20,30.0,14.0,10,0.33,67
兰州市,2024-10-01,39,优,-2.223926337541357,-1.1845750769809045,1,24,40.0,32.0,11,0.55,57
兰州市,2024-10-02,49,优,-1.476701903915623,-1.4468406789885906,1,27,50.0,44.0,11,0.75,44
兰州市,2024-10-03,39,优,-2.2314459463056866,-0.7130470648511882,1,23,39.0,25.0,8,0.47,48
兰州市,2024-10-04,43,优,-2.1738948136175797,-0.9614168046618914,1,25,44.0,29.0,9,0.52,50
兰州市,2024-10-05,46,优,-1.4281134019729473,-1.4384138935762047,1,29,47.0,34.0,14,0.68,32
兰州市,2024-10-06,53,良,-1.739410682373447,-0.8633194487593983,1,29,56.0,34.0,11,0.54,49
兰州市,2024-10-07,58,良,-1.4448662274280648,-0.513655491098612,1,36,65.0,38.0,9,0.61,55
兰州市,2024-10-08,56,良,-0.8450724661870964,-1.0204345463021254,0,38,57.0,42.0,10,0.69,28
兰州市,2024-10-09,55,良,-1.2140474998227233,-0.8102882875589565,1,32,60.0,41.0,9,0.59,39
兰州市,2024-10-10,57,良,-0.9764072093361795,-1.0238650385464043,1,30,64.0,46.0,10,0.71,37
兰州市,2024-10-11,53,良,-0.849523185824507,-1.161637257628558,0,31,57.0,42.0,11,0.68,24
兰州市,2024-10-12,48,优,-1.2883351629170166,-1.0444407680990895,1,29,50.0,38.0,8,0.61,29
兰州市,2024-10-13,55,良,-0.7279552359945136,-1.1788296062663122,0,38,60.0,52.0,12,0.82,46
兰州市,2024-10-14,56,良,-0.5629875964874831,-1.0692486562108285,0,37,62.0,46.0,16,0.8,42
兰州市,2024-10-15,50,优,-1.0937030254802595,-0.9809009980414523,1,29,54.0,40.0,13,0.64,39
兰州市,2024-10-16,39,优,-1.4959952557795662,-1.245317938329851,1,25,39.0,37.0,9,0.58,29
兰州市,2024-10-17,49,优,-1.2445382554276518,-1.351593331203347,1,32,52.0,45.0,10,0.74,41
兰州市,2024-10-18,50,优,-1.1334664681503552,-1.0590394550041067,1,34,53.0,44.0,10,0.72,43
兰州市,2024-10-19,53,良,-0.7203941112601588,-1.379942491084161,0,36,54.0,48.0,10,0.78,26
兰州市,2024-10-20,49,优,-1.5246898053286708,-0.8010103159232597,1,29,49.0,38.0,8,0.57,44
兰州市,2024-10-21,48,优,-2.258619538258129,-0.2508394996176154,1,26,51.0,23.0,8,0.38,60
兰州市,2024-10-22,50,优,-1.2817752624704746,-1.1255380284813241,1,28,57.0,46.0,11,0.64,45
兰州市,2024-10-23,65,良,0.010900339952700101,-1.5271894233153813,0,40,80.0,61.0,15,0.95,31
兰州市,2024-10-24,55,良,-0.8577429321461193,-0.6946372882437971,1,35,61.0,41.0,9,0.72,35
兰州市,2024-10-25,51,良,-1.3654709481586211,-0.7847910044530768,1,29,53.0,34.0,11,0.6,41
兰州市,2024-10-26,51,良,-1.0903112081337034,-1.213079054727776,1,30,54.0,44.0,10,0.7,33
兰州市,2024-10-27,64,良,-0.2025082613515225,-1.3128606688909505,0,46,70.0,54.0,8,0.98,24
兰州市,2024-10-28,70,良,0.6391308943137008,-1.1714891227365667,0,50,83.0,62.0,16,1.1,32
兰州市,2024-10-29,62,良,0.153049786682916,-0.8364384575526591,0,44,71.0,52.0,14,0.85,30
兰州市,2024-10-30,44,优,-1.5175426160597816,-0.3498302844700646,1,28,45.0,30.0,9,0.64,53
兰州市,2024-10-31,49,优,-1.8806477019432004,-0.33392417750064723,1,33,47.0,32.0,8,0.61,72
兰州市,2024-11-01,61,良,-0.42661534833511444,-1.03983549918429,0,43,63.0,47.0,13,0.82,39
兰州市,2024-11-02,59,良,0.13287047160239737,-1.2191678058939492,0,41,64.0,57.0,15,0.92,32
兰州市,2024-11-03,66,良,-1.279936977399482,0.0685134804022,1,32,80.0,33.0,11,0.46,61
兰州市,2024-11-04,69,良,-0.05142717816714987,-0.7258059952903582,0,38,89.0,54.0,14,0.73,36
兰州市,2024-11-05,67,良,0.4906550744777151,-1.0834869609969608,0,42,85.0,62.0,17,0.97,33
兰州市,2024-11-06,71,良,0.6560845560580566,-0.9681304053005425,0,49,89.0,60.0,14,1.04,28
兰州市,2024-11-07,70,良,0.6372888017444763,-0.8249440254761609,0,50,84.0,57.0,12,1.01,24
兰州市,2024-11-08,68,良,0.5827556973076669,-0.9008261341735384,0,47,83.0,59.0,11,1.03,24
兰州市,2024-11-09,66,良,-0.2922163136501734,-0.2963550132492552,0,40,79.0,44.0,13,0.68,44
兰州市,2024-11-10,72,良,0.5927600943200608,-0.8181880316206589,0,46,93.0,62.0,13,0.88,30
兰州市,2024-11-11,61,良,-0.2812756647455563,-0.44711654343980284,0,33,72.0,46.0,15,0.65,42
兰州市,2024-11-12,62,良,-0.14623652065485648,-0.9020123705058768,0,35,74.0,50.0,14,0.75,32
兰州市,2024-11-13,65,良,0.03196528727501592,-0.7761035695169884,0,41,78.0,47.0,17,0.82,37
兰州市,2024-11-14,81,良,1.0069673186922874,-0.8602919039602186,0,59,96.0,60.0,13,1.12,25
兰州市,2024-11-15,81,良,-0.5051827858262922,0.8450413539912307,0,41,107.0,26.0,13,0.58,57
兰州市,2024-11-16,55,良,-1.398432256303919,0.4278515189750001,1,23,61.0,20.0,17,0.38,63
兰州市,2024-11-17,55,良,-1.1742795706304017,-0.6432642947221804,1,30,60.0,34.0,11,0.55,39
兰州市,2024-11-18,43,优,-1.5976501769483742,-0.5296930877347155,1,29,43.0,30.0,9,0.57,49
兰州市,2024-11-19,56,良,-1.030157450578417,-0.8761082100284189,1,38,58.0,32.0,15,0.63,42
兰州市,2024-11-20,74,良,0.6766266464765127,-1.0835734038478355,0,53,86.0,47.0,27,0.88,34
兰州市,2024-11-21,80,良,1.2595482769299302,-1.0009491016901602,0,59,92.0,66.0,17,1.14,26
兰州市,2024-11-22,97,良,2.3721160773701895,-1.0002513628767349,2,72,110.0,73.0,22,1.45,24
兰州市,2024-11-23,78,良,1.2868558405447703,-0.01579493822752463,0,57,90.0,50.0,18,1.07,33
兰州市,2024-11-24,45,优,-1.6149132686395746,0.6681887289833781,1,27,45.0,19.0,11,0.44,72
兰州市,2024-11-25,50,优,-1.8171157833052403,-0.11390429228676624,1,25,54.0,23.0,10,0.49,65
兰州市,2024-11-26,67,良,0.22312390184956823,-1.0279977016499242,0,45,78.0,51.0,13,1.0,32
兰州市,2024-11-27,77,良,1.5742053682478392,-1.239458542814459,0,55,93.0,66.0,19,1.33,23
兰州市,2024-11-28,74,良,1.4927968815152595,-1.0423039801808078,0,48,96.0,62.0,20,1.34,24
兰州市,2024-11-29,82,良,2.3122798730786673,-1.5709358821068142,2,60,98.0,70.0,25,1.59,14
兰州市,2024-11-30,80,良,1.885886630191722,-1.1198053191188782,0,58,92.0,70.0,18,1.55,24
兰州市,2024-12-01,80,良,2.256963671345105,-1.3105193833050108,2,59,95.0,78.0,19,1.6,22
兰州市,2024-12-02,64,良,1.5370857796648032,-1.2484188704545949,0,43,76.0,68.0,23,1.21,26
兰州市,2024-12-03,68,良,1.2791390278348944,-1.1492677415136416,0,48,81.0,55.0,26,1.19,33
兰州市,2024-12-04,58,良,0.07486368864076537,-0.6798532845826916,0,34,66.0,46.0,21,0.71,42
兰州市,2024-12-05,64,良,0.3021795559185889,-0.9504604938042168,0,40,78.0,53.0,17,0.87,35
兰州市,2024-12-06,63,良,0.5000752313789621,-0.9938538459645238,0,43,76.0,54.0,17,0.98,31
兰州市,2024-12-07,48,优,-0.8585414126540812,-0.7028952296723778,1,29,49.0,41.0,13,0.65,44
兰州市,2024-12-08,55,良,-0.3086650300350476,-1.4656946181293133,0,36,60.0,49.0,15,0.83,26
兰州市,2024-12-09,64,良,0.14593437099337728,-1.1577001314938233,0,45,73.0,45.0,19,0.83,25
兰州市,2024-12-10,66,良,-0.9167723854439701,-0.02897435668776732,1,47,58.0,25.0,11,0.65,47
兰州市,2024-12-11,73,良,-0.5043500008291627,-0.022522906025107193,0,53,63.0,34.0,11,0.72,50
兰州市,2024-12-12,57,良,-1.3080349629961694,0.5184942449981956,1,40,51.0,22.0,14,0.5,73
