日期,PM2.5,PM10,NO2,SO2,CO,O3
2021-10-03,26,71.0,26.0,8,0.53,55
2021-10-04,22,45.0,20.0,8,0.52,62
2021-10-05,26,45.0,23.0,8,0.57,57
2021-10-06,30,51.0,35.0,8,0.83,46
2021-10-07,36,70.0,49.0,12,0.96,45
2021-10-08,22,45.0,28.0,7,0.69,58
2021-10-09,32,95.0,17.0,7,0.39,57
2021-10-10,19,46.0,28.0,7,0.52,51
2021-10-11,19,35.0,32.0,7,0.62,47
2021-10-12,19,37.0,24.0,6,0.55,37
2021-10-13,38,113.0,33.0,9,0.45,58
2021-10-14,36,80.0,39.0,10,0.59,52
2021-10-15,28,57.0,34.0,6,0.54,56
2021-10-16,33,57.0,47.0,6,0.62,30
2021-10-17,32,63.0,52.0,8,0.76,30
2021-10-18,30,68.0,46.0,10,0.67,38
2021-10-19,33,70.0,56.0,8,0.77,20
2021-10-20,34,54.0,41.0,11,0.65,41
2021-10-21,34,62.0,46.0,8,0.63,41
2021-10-22,37,65.0,45.0,8,0.7,45
2021-10-23,35,58.0,38.0,7,0.7,42
2021-10-24,36,60.0,41.0,9,0.85,32
2021-10-25,28,49.0,31.0,8,0.6,42
2021-10-26,31,64.0,25.0,10,0.6,64
2021-10-27,42,67.0,40.0,17,0.81,37
2021-10-28,41,73.0,46.0,11,0.88,38
2021-10-29,38,74.0,53.0,12,0.92,47
2021-10-30,37,69.0,47.0,13,0.88,40
2021-10-31,28,59.0,40.0,14,0.65,52
2021-11-01,28,50.0,42.0,11,0.8,32
2021-11-02,30,53.0,40.0,10,0.7,42
2021-11-03,34,65.0,53.0,15,0.98,34
2021-11-04,46,77.0,58.0,15,1.13,25
2021-11-05,60,154.0,50.0,15,1.05,37
2021-11-06,33,130.0,12.0,6,0.26,61
2021-11-07,28,79.0,36.0,11,0.65,50
2021-11-08,39,75.0,54.0,19,0.89,32
2021-11-09,35,64.0,61.0,19,0.9,32
2021-11-10,35,66.0,48.0,18,0.78,39
2021-11-11,24,55.0,41.0,13,0.6,47
2021-11-12,39,84.0,68.0,16,0.99,31
2021-11-13,49,94.0,71.0,25,1.16,26
2021-11-14,43,91.0,63.0,22,0.97,30
2021-11-15,50,111.0,71.0,26,1.13,28
2021-11-16,71,139.0,85.0,30,1.5,14
2021-11-17,71,160.0,90.0,26,1.58,20
2021-11-18,57,122.0,87.0,21,1.68,22
2021-11-19,43,122.0,54.0,20,0.98,32
2021-11-20,39,143.0,40.0,14,0.58,41
2021-11-21,31,95.0,37.0,18,0.58,41
2021-11-22,45,103.0,65.0,20,0.98,21
2021-11-23,69,152.0,89.0,23,1.46,16
2021-11-24,71,149.0,90.5,29,1.58,16
2021-11-25,64,131.0,90.5,30,1.51,19
2021-11-26,65,128.0,90.5,34,1.61,13
2021-11-27,71,142.0,90.5,32,1.73,18
2021-11-28,43,101.0,56.0,18,1.04,26
2021-11-29,36,118.0,39.0,12,0.69,47
2021-11-30,52,122.0,71.0,16,1.18,13
2021-12-01,59,121.0,71.0,24,1.3,15
2021-12-02,57,117.0,79.0,30,1.44,14
2021-12-03,72,141.0,90.5,35,1.74,15
2021-12-04,68,127.0,88.0,32,1.56,15
2021-12-05,70,130.0,90.5,31,1.7,18
2021-12-06,63,119.0,88.0,35,1.58,16
2021-12-07,52,116.0,71.0,32,1.33,7
2021-12-08,64,148.0,76.0,22,1.44,13
2021-12-09,57,121.0,78.0,23,1.34,18
2021-12-10,37,79.0,72.0,17,1.14,17
2021-12-11,24,49.0,30.0,12,0.5,52
2021-12-12,36,64.0,50.0,12,0.84,35
2021-12-13,60,109.0,74.0,19,1.29,14
2021-12-14,58,103.0,70.0,25,1.26,19
2021-12-15,45,83.0,63.0,21,1.05,23
2021-12-16,30,88.0,46.0,13,0.6,42
2021-12-17,34,75.0,66.0,18,0.88,22
2021-12-18,51,103.0,77.0,30,1.31,12
2021-12-19,64,121.0,86.0,35,1.6,10
2021-12-20,76,141.0,90.5,30,2.01,11
2021-12-21,73,150.0,90.5,32,2.6,11
2021-12-22,48,113.0,76.0,34,2.52,15
2021-12-23,43,98.0,74.0,29,2.12,17
2021-12-24,38,89.0,58.0,26,1.82,26
2021-12-25,33,73.0,30.0,20,0.68,45
2021-12-26,37,65.0,38.0,18,0.78,40
2021-12-27,58,97.0,62.0,26,1.69,18
2021-12-28,67,113.0,67.0,25,2.14,16
2021-12-29,69,121.0,78.0,28,2.61,11
2021-12-30,83,140.0,83.0,27,2.68,17
2021-12-31,51,95.0,72.0,26,1.28,22
2022-01-01,79,140.0,83.0,28,2.36,13
2022-01-02,77,133.0,82.0,27,2.38,14
2022-01-03,63,114.0,79.0,31,1.88,15
2022-01-04,71,124.0,87.0,26,2.37,13
2022-01-05,80,132.0,86.0,27,2.55,16
2022-01-06,82,135.0,85.0,27,2.54,25
2022-01-07,75,116.0,67.0,19,1.83,18
2022-01-08,77,113.0,62.0,23,1.51,33
2022-01-09,85,154.0,63.0,23,1.79,35
2022-01-10,46,101.0,48.0,16,1.02,53
2022-01-11,60,117.0,74.0,24,1.68,20
2022-01-12,32,72.0,53.0,18,1.16,40
2022-01-13,38,86.0,66.0,18,1.5,21
2022-01-14,48,94.0,71.0,23,1.88,22
2022-01-15,46,88.0,75.0,26,1.63,19
2022-01-16,56,107.0,85.0,28,1.9,17
2022-01-17,47,112.0,78.0,24,1.68,21
2022-01-18,60,125.0,90.0,29,2.77,17
2022-01-19,62,120.0,90.5,28,2.7,17
2022-01-20,58,103.0,74.0,18,1.65,22
2022-01-21,63,105.0,67.0,20,1.68,26
2022-01-22,61,93.0,65.0,18,1.37,22
2022-01-23,57,88.0,57.0,20,1.53,32
2022-01-24,61,96.0,52.0,16,1.28,44
2022-01-25,66,99.0,59.0,15,1.59,30
2022-01-26,63,99.0,35.0,13,1.07,57
2022-01-27,43,68.0,31.0,11,0.85,67
2022-01-28,33,56.0,46.0,11,1.07,50
2022-01-29,42,66.0,55.0,17,1.47,40
2022-01-30,32,66.0,40.0,14,0.96,53
2022-01-31,44,77.0,39.0,18,0.99,52
2022-02-01,80,116.0,45.0,24,1.38,44
2022-02-02,45,72.0,48.0,20,1.57,43
2022-02-03,43,72.0,36.0,19,1.27,54
2022-02-04,35,63.0,33.0,23,1.21,64
2022-02-05,31,56.0,19.0,15,0.79,72
2022-02-06,39,50.0,24.0,19,0.85,67
2022-02-07,46,55.0,26.0,17,0.92,89
2022-02-08,58,72.0,37.0,18,1.43,72
2022-02-09,57,78.0,53.0,17,1.57,53
2022-02-10,63,82.0,52.0,16,1.4,50
2022-02-11,42,58.0,40.0,12,1.01,59
2022-02-12,30,66.0,36.0,10,0.96,62
2022-02-13,36,77.0,41.0,13,0.94,52
2022-02-14,30,64.0,37.0,14,0.8,52
2022-02-15,71,107.0,55.0,28,1.21,36
2022-02-16,54,93.0,46.0,23,1.38,41
2022-02-17,31,65.0,29.0,15,0.96,69
2022-02-18,20,43.0,14.0,8,0.49,73
2022-02-19,21,42.0,30.0,11,0.7,55
2022-02-20,27,56.0,39.0,16,0.9,46
2022-02-21,23,45.0,32.0,13,0.81,59
2022-02-22,28,60.0,44.0,13,0.89,52
2022-02-23,34,65.0,50.0,17,0.96,50
2022-02-24,37,72.0,60.0,18,1.11,42
2022-02-25,35,68.0,57.0,17,1.08,40
2022-02-26,42,132.0,59.0,19,1.15,38
2022-02-27,38,87.0,55.0,21,1.05,40
2022-02-28,35,133.0,24.0,9,0.7,74
2022-03-01,43,157.0,47.0,13,1.0,46
2022-03-02,38,103.0,58.0,17,1.14,43
2022-03-03,36,94.0,53.0,17,1.01,50
2022-03-04,30,87.0,35.0,12,0.76,71
2022-03-05,38,112.0,59.0,18,0.98,46
2022-03-06,37,101.0,56.0,15,0.96,50
2022-03-07,45,152.0,77.0,21,1.37,35
2022-03-08,43,118.0,63.0,19,1.37,49
2022-03-09,55,185.0,59.0,14,1.09,58
2022-03-10,52,153.0,77.0,23,1.46,43
2022-03-11,49,171.0,51.0,17,1.1,64
2022-03-12,66,214.5,59.0,19,1.15,54
2022-03-13,72,214.5,52.0,24,1.1,52
2022-03-14,91,214.5,55.0,15,1.05,56
2022-03-15,44,152.0,39.0,9,0.82,62
2022-03-16,35,114.0,47.0,16,0.9,51
2022-03-17,79,214.5,23.0,11,0.68,74
2022-03-18,43,173.0,29.0,11,0.63,64
2022-03-19,28,105.0,24.0,15,0.67,71
2022-03-20,19,66.0,14.0,10,0.71,90
2022-03-21,21,53.0,17.0,8,0.8,80
2022-03-22,23,57.0,21.0,8,0.61,73
2022-03-23,32,95.0,43.0,16,1.0,55
2022-03-24,53,214.5,30.0,12,0.64,58
2022-03-25,32,94.0,12.0,10,0.47,87
2022-03-26,25,51.0,21.0,13,0.53,88
2022-03-27,22,54.0,28.0,12,0.55,76
2022-03-28,36,108.0,43.0,12,0.75,59
2022-03-29,41,134.0,13.0,9,0.48,88
2022-03-30,28,86.0,31.0,14,0.62,66
2022-03-31,21,58.0,28.0,9,0.56,79
2022-04-01,22,60.0,26.0,10,0.52,82
2022-04-02,26,74.0,39.0,14,0.69,70
2022-04-03,29,77.0,42.0,14,0.68,63
2022-04-04,29,71.0,28.0,12,0.69,74
2022-04-05,39,129.0,42.0,15,0.71,67
2022-04-06,32,104.0,43.0,15,0.73,67
2022-04-07,31,97.0,45.0,18,0.78,63
2022-04-08,29,96.0,43.0,15,0.7,61
2022-04-09,34,115.0,51.0,19,0.82,54
2022-04-10,32,104.0,51.0,19,0.79,49
2022-04-11,89,214.5,15.0,7,0.45,75
2022-04-12,50,193.0,28.0,13,0.63,61
2022-04-13,42,157.0,18.0,11,0.53,82
2022-04-14,24,42.0,12.0,8,0.49,85
2022-04-15,16,30.0,17.0,6,0.6,57
2022-04-16,20,46.0,17.0,7,0.61,73
2022-04-17,46,163.0,14.0,8,0.48,89
2022-04-18,37,114.0,19.0,9,0.54,87
2022-04-19,26,74.0,33.0,9,0.6,69
2022-04-20,29,82.0,49.0,12,0.93,61
2022-04-21,59,187.0,36.0,14,0.71,58
2022-04-22,68,214.5,37.0,12,0.69,68
2022-04-23,50,146.0,26.0,10,0.73,91
2022-04-24,30,58.0,15.0,9,0.59,102
2022-04-25,31,79.0,36.0,13,0.83,75
2022-04-26,29,81.0,37.0,18,0.89,78
2022-04-27,91,214.5,14.0,7,0.55,78
2022-04-28,77,209.0,27.0,10,0.78,67
2022-04-29,38,74.0,17.0,7,0.54,76
2022-04-30,26,60.0,12.0,6,0.4,83
2022-05-01,27,57.0,31.0,8,0.68,64
2022-05-02,24,43.0,24.0,11,0.58,88
2022-05-03,23,55.0,47.0,12,0.71,68
2022-05-04,21,60.0,54.0,11,0.83,61
2022-05-05,24,69.0,52.0,13,0.78,66
2022-05-06,90,214.5,31.0,10,0.64,86
2022-05-07,34,102.0,24.0,10,0.6,107
2022-05-08,39,104.0,15.0,9,0.45,90
2022-05-09,29,57.0,32.0,9,0.68,66
2022-05-10,45,125.0,38.0,12,0.58,66
2022-05-11,26,56.0,18.0,8,0.5,96
2022-05-12,32,98.0,35.0,13,0.61,65
2022-05-13,26,48.0,15.0,8,0.55,72
2022-05-14,27,40.0,22.0,6,0.5,68
2022-05-15,29,52.0,32.0,10,0.58,67
2022-05-16,23,44.0,28.0,9,0.47,92
2022-05-17,22,62.0,46.0,12,0.63,76
2022-05-18,21,42.0,21.0,7,0.51,82
2022-05-19,26,63.0,41.0,12,0.74,70
2022-05-20,29,75.0,39.0,17,0.65,79
2022-05-21,23,53.0,31.0,9,0.57,78
2022-05-22,23,61.0,36.0,12,0.67,79
2022-05-23,22,55.0,35.0,12,0.56,79
2022-05-24,19,49.0,19.0,6,0.45,90
2022-05-25,17,32.0,16.0,7,0.51,77
2022-05-26,21,48.0,46.0,12,0.9,71
2022-05-27,25,63.0,49.0,12,0.74,85
2022-05-28,21,54.0,39.0,11,0.73,94
2022-05-29,40,120.0,17.0,6,0.43,97
2022-05-30,22,50.0,36.0,11,0.62,78
2022-05-31,24,64.0,36.0,13,0.63,82
2022-06-01,22,69.0,35.0,13,0.66,87
2022-06-02,18,54.0,16.0,7,0.48,110
2022-06-03,23,50.0,25.0,8,0.49,73
2022-06-04,20,43.0,26.0,8,0.5,76
2022-06-05,24,62.0,37.0,10,0.67,81
2022-06-06,19,42.0,24.0,9,0.54,104
2022-06-07,25,62.0,28.0,9,0.53,95
2022-06-08,30,78.0,36.0,13,0.65,88
2022-06-09,20,46.0,15.0,10,0.43,115
2022-06-10,17,37.0,19.0,11,0.47,112
2022-06-11,25,64.0,29.0,12,0.53,82
2022-06-12,25,58.0,29.0,12,0.6,86
2022-06-13,20,52.0,30.0,15,0.54,90
2022-06-14,18,57.0,51.0,16,0.69,86
2022-06-15,18,56.0,46.0,14,0.65,101
2022-06-16,17,44.0,30.0,8,0.55,116
2022-06-17,19,44.0,17.0,7,0.45,121
2022-06-18,18,41.0,19.0,6,0.51,109
2022-06-19,16,36.0,20.0,7,0.5,96
2022-06-20,17,39.0,14.0,6,0.48,89
2022-06-21,34,78.0,13.0,11,0.48,92
2022-06-22,16,33.0,20.0,9,0.5,103
2022-06-23,14,41.0,34.0,11,0.65,87
2022-06-24,14,39.0,24.0,7,0.5,110
2022-06-25,16,37.0,19.0,8,0.57,89
2022-06-26,18,32.0,17.0,6,0.48,109
2022-06-27,17,35.0,26.0,7,0.55,83
2022-06-28,17,44.0,33.0,11,0.53,82
2022-06-29,19,51.0,44.0,11,0.66,84
2022-06-30,22,55.0,43.0,15,0.62,89
2022-07-01,19,47.0,31.0,12,0.6,95
2022-07-02,17,31.0,25.0,7,0.5,109
2022-07-03,19,48.0,35.0,13,0.58,109
2022-07-04,18,38.0,20.0,11,0.47,117
2022-07-05,19,39.0,30.0,11,0.48,99
2022-07-06,24,62.0,51.0,16,0.66,100
2022-07-07,35,102.0,33.0,9,0.51,107
2022-07-08,45,120.0,33.0,12,0.55,97
2022-07-09,26,49.0,17.0,9,0.5,119
2022-07-10,24,47.0,21.0,11,0.5,96
2022-07-11,20,32.0,16.0,7,0.53,97
2022-07-12,21,46.0,29.0,10,0.68,73
2022-07-13,23,52.0,27.0,12,0.66,94
2022-07-14,18,37.0,17.0,10,0.57,96
2022-07-15,18,23.0,11.0,6,0.55,78
2022-07-16,12,21.0,15.0,10,0.47,85
2022-07-17,14,33.0,22.0,9,0.49,77
2022-07-18,18,36.0,22.0,13,0.6,79
2022-07-19,17,34.0,14.0,7,0.5,96
2022-07-20,19,48.0,25.0,12,0.59,98
2022-07-21,20,52.0,15.0,8,0.45,77
2022-07-22,15,20.0,13.0,7,0.55,102
2022-07-23,18,35.0,22.0,13,0.59,102
2022-07-24,18,38.0,21.0,14,0.56,102
2022-07-25,15,31.0,19.0,11,0.58,97
2022-07-26,32,96.0,11.0,7,0.43,94
2022-07-27,15,29.0,10.0,6,0.44,113
2022-07-28,20,46.0,24.0,16,0.57,104
2022-07-29,16,35.0,18.0,12,0.56,118
2022-07-30,15,34.0,14.0,9,0.49,98
2022-07-31,17,37.0,11.0,12,0.51,99
2022-08-01,17,26.0,12.0,8,0.56,96
2022-08-02,20,32.0,16.0,7,0.63,83
2022-08-03,18,31.0,10.0,6,0.48,93
2022-08-04,15,29.0,17.0,10,0.57,76
2022-08-05,19,35.0,23.0,11,0.65,88
2022-08-06,16,37.0,19.0,8,0.56,91
2022-08-07,19,45.0,13.0,7,0.51,87
2022-08-08,19,42.0,13.0,9,0.53,92
2022-08-09,23,48.0,18.0,14,0.63,105
2022-08-10,20,39.0,12.0,10,0.63,94
2022-08-11,19,34.0,16.0,7,0.59,92
2022-08-12,19,37.0,17.0,6,0.53,97
2022-08-13,19,41.0,15.0,7,0.6,102
2022-08-14,17,33.0,15.0,6,0.5,81
2022-08-15,22,43.0,28.0,11,0.64,71
2022-08-16,21,50.0,39.0,7,0.65,80
2022-08-17,22,49.0,34.0,7,0.7,67
2022-08-18,22,48.0,19.0,5,0.56,87
2022-08-19,23,70.0,27.0,9,0.6,84
2022-08-20,19,49.0,29.0,7,0.61,69
2022-08-21,23,41.0,19.0,7,0.63,76
2022-08-22,19,39.0,17.0,6,0.59,86
2022-08-23,22,43.0,23.0,6,0.66,59
2022-08-24,17,32.0,16.0,7,0.57,74
2022-08-25,15,25.0,18.0,7,0.57,77
2022-08-26,13,32.0,25.0,9,0.52,49
2022-08-27,11,21.0,14.0,6,0.53,57
2022-08-28,25,46.0,16.0,8,0.47,67
2022-08-29,21,52.0,32.0,8,0.44,42
2022-08-30,24,45.0,35.0,9,0.47,58
2022-08-31,26,59.0,45.0,10,0.51,46
2022-09-01,21,49.0,36.0,11,0.47,63
2022-09-02,19,42.0,30.0,6,0.45,63
2022-09-03,18,30.0,21.0,8,0.43,82
2022-09-04,19,47.0,43.0,10,0.46,55
2022-09-05,22,49.0,43.0,12,0.48,63
2022-09-06,24,58.0,53.0,10,0.54,61
2022-09-07,24,62.0,43.0,18,0.6,76
2022-09-08,19,40.0,36.0,7,0.53,86
2022-09-09,23,54.0,49.0,9,0.56,72
2022-09-10,25,63.0,47.0,17,0.64,82
2022-09-11,26,63.0,46.0,14,0.63,93
2022-09-12,23,53.0,32.0,14,0.58,78
2022-09-13,22,46.0,22.0,6,0.56,77
2022-09-14,15,29.0,14.0,5,0.54,97
2022-09-15,19,41.0,21.0,6,0.58,78
2022-09-16,24,42.0,17.0,7,0.57,80
2022-09-17,22,44.0,29.0,7,0.58,77
2022-09-18,24,49.0,37.0,7,0.61,40
2022-09-19,19,42.0,27.0,6,0.48,62
2022-09-20,17,40.0,27.0,10,0.45,76
2022-09-21,22,59.0,45.0,10,0.53,62
2022-09-22,26,87.0,30.0,7,0.44,80
2022-09-23,23,70.0,34.0,7,0.43,58
2022-09-24,22,56.0,36.0,9,0.49,66
2022-09-25,27,69.0,40.0,18,0.59,64
2022-09-26,24,55.0,41.0,15,0.62,59
2022-09-27,30,72.0,47.0,15,0.76,48
2022-09-28,27,67.0,47.0,10,0.64,49
2022-09-29,28,79.0,50.0,22,0.78,49
2022-09-30,31,83.0,60.0,21,0.85,46
2022-10-01,25,60.0,43.0,11,0.67,56
2022-10-02,24,70.0,20.0,10,0.44,62
2022-10-03,23,61.0,12.0,8,0.33,77
2022-10-04,29,82.0,26.0,8,0.42,58
2022-10-05,28,43.0,15.0,7,0.49,61
2022-10-06,30,56.0,24.0,8,0.46,61
2022-10-07,26,57.0,33.0,8,0.43,52
2022-10-08,27,78.0,18.0,7,0.36,72
2022-10-09,26,75.0,20.0,8,0.37,63
2022-10-10,29,79.0,45.0,10,0.56,37
2022-10-11,30,65.0,31.0,8,0.48,43
2022-10-12,25,47.0,26.0,9,0.49,52
2022-10-13,25,50.0,27.0,12,0.43,87
2022-10-14,44,134.0,46.0,17,0.64,52
2022-10-15,37,90.0,51.0,11,0.66,49
2022-10-16,32,80.0,44.0,18,0.63,55
2022-10-17,34,83.0,54.0,22,0.73,48
2022-10-18,41,95.0,61.0,18,0.89,47
2022-10-19,37,80.0,50.0,8,0.8,56
2022-10-20,43,69.0,38.0,11,0.78,56
2022-10-21,41,82.0,45.0,18,0.85,50
2022-10-22,34,77.0,47.0,18,0.75,55
2022-10-23,40,84.0,48.0,18,0.8,58
2022-10-24,45,78.0,47.0,19,0.89,62
2022-10-25,36,53.0,29.0,9,0.7,60
2022-10-26,28,43.0,31.0,8,0.71,36
2022-10-27,29,38.0,24.0,14,0.78,46
2022-10-28,19,29.0,14.0,7,0.6,61
2022-10-29,33,69.0,23.0,13,0.68,59
2022-10-30,35,68.0,26.0,10,0.78,56
2022-10-31,29,65.0,25.0,9,0.69,67
2022-11-01,37,67.0,42.0,15,1.0,46
2022-11-02,33,65.0,31.0,15,0.82,61
2022-11-03,27,64.0,27.0,11,0.73,61
2022-11-04,28,51.0,31.0,10,0.91,49
2022-11-05,35,60.0,41.0,10,0.91,40
2022-11-06,43,68.0,42.0,15,0.96,46
2022-11-07,37,64.0,45.0,17,1.0,44
2022-11-08,44,68.0,48.0,19,1.13,42
2022-11-09,54,94.0,52.0,22,1.16,57
2022-11-10,56,101.0,46.0,22,1.23,56
2022-11-11,26,61.0,18.0,11,1.01,82
2022-11-12,29,54.0,30.0,12,0.94,55
2022-11-13,41,72.0,42.0,21,1.01,43
2022-11-14,44,77.0,47.0,20,1.02,49
2022-11-15,50,83.0,57.0,29,1.13,37
2022-11-16,56,98.0,66.0,30,1.33,36
2022-11-17,45,77.0,53.0,27,1.27,39
2022-11-18,36,135.0,37.0,18,1.03,60
2022-11-19,51,130.0,64.0,26,1.3,29
2022-11-20,52,126.0,50.0,22,1.33,39
2022-11-21,36,106.0,49.0,16,1.05,39
2022-11-22,50,109.0,64.0,22,1.29,34
2022-11-23,58,109.0,71.0,30,1.47,34
2022-11-24,48,98.0,58.0,25,1.25,41
2022-11-25,35,97.0,49.0,22,1.07,36
2022-11-26,46,103.0,63.0,27,1.39,34
2022-11-27,58,214.5,42.0,20,1.04,44
2022-11-28,34,150.0,12.0,8,0.53,65
2022-11-29,28,131.0,13.0,9,0.55,60
2022-11-30,30,109.0,28.0,25,0.75,36
2022-12-01,44,124.0,46.0,24,1.08,29
2022-12-02,58,139.0,58.0,26,1.32,25
2022-12-03,60,207.0,40.0,18,0.88,40
2022-12-04,66,211.0,51.0,33,1.09,25
2022-12-05,69,178.0,62.0,20,1.28,23
2022-12-06,79,171.0,71.0,27,1.38,23
2022-12-07,74,148.0,56.0,27,1.18,35
2022-12-08,55,129.0,56.0,19,0.91,38
2022-12-09,67,139.0,60.0,25,1.12,36
2022-12-10,40,110.0,44.0,19,0.72,52
2022-12-11,60,214.5,40.0,21,0.67,39
2022-12-12,72,214.5,45.0,17,0.77,31
2022-12-13,65,214.5,53.0,24,0.95,25
2022-12-14,53,138.0,63.0,27,1.09,20
2022-12-15,57,167.0,52.0,27,1.08,35
2022-12-16,27,70.0,16.0,12,0.42,72
2022-12-17,48,205.0,41.0,14,0.73,38
2022-12-18,66,148.0,73.0,24,1.37,18
2022-12-19,68,139.0,71.0,27,1.39,20
2022-12-20,59,187.0,64.0,24,1.08,24
2022-12-21,67,163.0,75.0,32,2.23,20
2022-12-22,63,120.0,79.0,38,2.25,20
2022-12-23,74,125.0,83.0,38,2.23,21
2022-12-24,76,214.5,65.0,34,1.93,32
2022-12-25,28,72.0,31.0,14,0.68,60
2022-12-26,45,91.0,60.0,33,1.35,26
2022-12-27,38,68.0,53.0,22,0.93,33
2022-12-28,57,98.0,62.0,35,1.55,23
2022-12-29,55,93.0,67.0,33,2.11,23
2022-12-30,74,121.0,76.0,37,2.78,18
2022-12-31,91,141.0,84.0,38,2.6,15
2023-01-01,79,119.0,71.0,38,1.83,25
2023-01-02,57,93.0,67.0,30,1.7,20
2023-01-03,73,110.0,69.0,37,1.88,24
2023-01-04,78,112.0,71.0,25,1.64,23
2023-01-05,82,214.5,64.0,32,1.57,26
2023-01-06,75,214.5,77.0,30,1.93,17
2023-01-07,74,165.0,88.0,33,2.6,15
2023-01-08,66,129.0,80.0,38,2.32,20
2023-01-09,76,137.0,81.0,38,2.34,19
2023-01-10,89,150.0,90.5,38,2.5,22
2023-01-11,81,165.0,79.0,34,1.78,26
2023-01-12,91,214.5,66.0,29,1.76,36
2023-01-13,91,214.5,14.0,11,0.55,70
2023-01-14,29,105.0,16.0,12,0.55,63
2023-01-15,38,107.0,35.0,15,0.87,39
2023-01-16,48,143.0,33.0,19,0.82,45
2023-01-17,53,149.0,43.0,17,0.94,32
2023-01-18,70,151.0,56.0,25,1.4,27
2023-01-19,74,139.0,61.0,30,1.68,28
2023-01-20,62,117.0,61.0,28,1.59,32
2023-01-21,88,140.0,58.0,38,1.7,28
2023-01-22,91,183.0,40.0,36,1.34,45
2023-01-23,39,120.0,10.0,10,0.48,74
2023-01-24,40,109.0,37.0,16,1.02,44
2023-01-25,48,109.0,40.0,19,1.1,39
2023-01-26,32,107.0,15.0,12,0.41,76
2023-01-27,45,146.0,34.0,13,0.87,48
2023-01-28,54,135.0,55.0,24,1.47,27
2023-01-29,64,138.0,70.0,28,2.03,28
2023-01-30,82,150.0,87.0,30,2.19,31
2023-01-31,69,132.0,67.0,38,1.69,40
2023-02-01,34,73.0,50.0,28,0.91,38
2023-02-02,45,107.0,56.0,29,1.13,35
2023-02-03,49,109.0,61.0,29,1.31,37
2023-02-04,52,99.0,69.0,29,1.45,35
2023-02-05,64,116.0,58.0,28,1.44,48
2023-02-06,45,91.0,53.0,22,1.06,52
2023-02-07,56,106.0,74.0,29,1.54,30
2023-02-08,48,81.0,32.0,11,0.78,66
2023-02-09,63,98.0,57.0,11,1.58,37
2023-02-10,74,114.0,69.0,12,1.52,31
2023-02-11,66,127.0,56.0,15,1.31,26
2023-02-12,32,91.0,28.0,10,0.6,63
2023-02-13,29,60.0,21.0,9,0.59,71
2023-02-14,57,86.0,50.0,14,1.39,50
2023-02-15,91,126.0,69.0,10,1.73,30
2023-02-16,91,123.0,68.0,12,1.55,42
2023-02-17,91,125.0,72.0,19,1.6,22
2023-02-18,34,63.0,29.0,8,0.63,74
2023-02-19,48,97.0,69.0,13,1.49,33
2023-02-20,66,104.0,72.0,16,1.53,33
2023-02-21,65,96.0,64.0,13,1.21,33
2023-02-22,44,74.0,56.0,12,0.9,51
2023-02-23,43,80.0,53.0,12,0.93,50
2023-02-24,48,164.0,50.0,12,0.96,49
2023-02-25,48,122.0,55.0,15,1.06,45
2023-02-26,48,81.0,41.0,8,1.03,49
2023-02-27,44,72.0,34.0,12,0.83,57
2023-02-28,33,104.0,23.0,10,0.63,79
2023-03-01,32,77.0,44.0,12,0.9,49
2023-03-01,32,77.0,44.0,12,0.9,49
2023-03-02,41,83.0,49.0,18,0.99,46
2023-03-03,37,72.0,44.0,16,0.77,55
2023-03-04,46,94.0,63.0,20,1.18,41
2023-03-05,44,90.0,56.0,25,1.12,47
2023-03-06,39,88.0,60.0,25,1.05,45
2023-03-07,51,108.0,73.0,31,1.21,25
2023-03-08,51,109.0,62.0,25,1.25,42
2023-03-09,46,106.0,66.0,23,1.22,42
2023-03-10,64,214.5,50.0,16,0.92,50
2023-03-11,30,114.0,14.0,7,0.35,85
2023-03-12,43,137.0,41.0,13,0.85,56
2023-03-13,40,103.0,67.0,16,1.33,41
2023-03-14,43,160.0,38.0,13,0.96,52
2023-03-15,43,168.0,30.0,9,0.6,58
2023-03-16,51,182.0,38.0,20,0.77,56
2023-03-17,54,170.0,22.0,14,0.59,81
2023-03-18,50,161.0,32.0,15,0.74,71
2023-03-19,35,83.0,43.0,12,0.85,62
2023-03-20,48,163.0,27.0,14,0.76,76
2023-03-21,91,214.5,16.0,9,0.46,89
2023-03-22,91,214.5,28.0,11,0.55,68
2023-03-23,50,171.0,25.0,7,0.61,76
2023-03-24,37,102.0,22.0,8,0.59,70
2023-03-25,46,130.0,28.0,11,0.53,74
2023-03-26,38,101.0,26.0,11,0.48,81
2023-03-27,38,87.0,40.0,14,0.79,63
2023-03-28,36,85.0,48.0,13,0.8,59
2023-03-29,32,77.0,45.0,16,0.78,62
2023-03-30,26,60.0,22.0,7,0.57,80
2023-03-31,33,66.0,39.0,10,0.77,69
2023-04-01,33,90.0,37.0,11,0.7,69
2023-04-02,58,163.0,13.0,7,0.49,89
2023-04-03,31,61.0,18.0,6,0.58,85
2023-04-04,42,64.0,22.0,7,0.56,63
2023-04-05,60,160.0,13.0,7,0.42,71
2023-04-06,61,200.0,34.0,8,0.7,64
2023-04-07,53,149.0,40.0,9,0.62,67
2023-04-08,52,136.0,50.0,13,0.71,63
2023-04-09,51,145.0,54.0,16,0.8,52
2023-04-10,78,214.5,41.0,17,0.73,57
2023-04-11,85,214.5,41.0,12,0.64,61
2023-04-12,67,214.5,44.0,15,0.71,67
